"constructorId","raceId","driverId","circuitId","resultId","number","grid","position","positionText","positionOrder","time","year","Air.Temp","Track.Temp","Rainfall","Wind.Speed","track_group","driverRef","team_rank","final_position"
4,1009,832,24,24188,"55",11,6,"6",6,"+1:12.548",2018,"31.273722627737225","33.31824817518248","Minimal","2.1635036496350364","Med_Speed","sainz",6,5
3,1009,840,24,24195,"18",20,13,"13",13,"\N",2018,"31.273722627737225","33.31824817518248","Minimal","2.1635036496350364","Med_Speed","stroll",8,8
15,1009,844,24,24189,"16",8,7,"7",7,"+1:30.789",2018,"31.273722627737225","33.31824817518248","Minimal","2.1635036496350364","Med_Speed","leclerc",5,6
131,1010,1,1,24204,"44",1,2,"2",2,"+20.886",2019,"23.477868852459014","41.31311475409837","Dry","1.166393442622951","Med_Speed","hamilton",1,2
51,1010,8,1,24210,"7",9,8,"8",8,"\N",2019,"23.477868852459014","41.31311475409837","Dry","1.166393442622951","Med_Speed","raikkonen",7,6
6,1010,20,1,24206,"5",3,4,"4",4,"+57.109",2019,"23.477868852459014","41.31311475409837","Dry","1.166393442622951","Med_Speed","vettel",3,4
211,1010,815,1,24215,"11",10,13,"13",13,"\N",2019,"23.477868852459014","41.31311475409837","Dry","1.166393442622951","Med_Speed","perez",8,9
131,1010,822,1,24203,"77",2,1,"1",1,"1:25:27.325",2019,"23.477868852459014","41.31311475409837","Dry","1.166393442622951","Med_Speed","bottas",1,1
9,1010,830,1,24205,"33",4,3,"3",3,"+22.520",2019,"23.477868852459014","41.31311475409837","Dry","1.166393442622951","Med_Speed","max_verstappen",5,3
211,1010,840,1,24211,"18",16,9,"9",9,"\N",2019,"23.477868852459014","41.31311475409837","Dry","1.166393442622951","Med_Speed","stroll",8,7
9,1010,842,1,24213,"10",17,11,"11",11,"\N",2019,"23.477868852459014","41.31311475409837","Dry","1.166393442622951","Med_Speed","gasly",5,8
6,1010,844,1,24207,"16",5,5,"5",5,"+58.203",2019,"23.477868852459014","41.31311475409837","Dry","1.166393442622951","Med_Speed","leclerc",3,5
131,1011,1,3,24223,"44",3,1,"1",1,"1:34:21.295",2019,"26.210852713178294","28.610852713178296","Dry","2.7108527131782947","Med_Speed","hamilton",3,1
51,1011,8,3,24229,"7",8,7,"7",7,"+47.470",2019,"26.210852713178294","28.610852713178296","Dry","2.7108527131782947","Med_Speed","raikkonen",7,6
6,1011,20,3,24227,"5",2,5,"5",5,"+36.068",2019,"26.210852713178294","28.610852713178296","Dry","2.7108527131782947","Med_Speed","vettel",1,5
211,1011,815,3,24232,"11",14,10,"10",10,"+1:03.696",2019,"26.210852713178294","28.610852713178296","Dry","2.7108527131782947","Med_Speed","perez",8,8
131,1011,822,3,24224,"77",4,2,"2",2,"+2.980",2019,"26.210852713178294","28.610852713178296","Dry","2.7108527131782947","Med_Speed","bottas",3,2
9,1011,830,3,24226,"33",5,4,"4",4,"+6.408",2019,"26.210852713178294","28.610852713178296","Dry","2.7108527131782947","Med_Speed","max_verstappen",5,4
211,1011,840,3,24236,"18",18,14,"14",14,"\N",2019,"26.210852713178294","28.610852713178296","Dry","2.7108527131782947","Med_Speed","stroll",8,9
9,1011,842,3,24230,"10",13,8,"8",8,"+58.094",2019,"26.210852713178294","28.610852713178296","Dry","2.7108527131782947","Med_Speed","gasly",5,7
6,1011,844,3,24225,"16",1,3,"3",3,"+6.131",2019,"26.210852713178294","28.610852713178296","Dry","2.7108527131782947","Med_Speed","leclerc",1,3
131,1012,1,17,24243,"44",2,1,"1",1,"1:32:06.350",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","hamilton",1,1
51,1012,8,17,24251,"7",13,9,"9",9,"\N",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","raikkonen",7,8
6,1012,20,17,24245,"5",3,3,"3",3,"+13.774",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","vettel",3,3
211,1012,815,17,24250,"11",12,8,"8",8,"\N",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","perez",8,7
131,1012,822,17,24244,"77",1,2,"2",2,"+6.552",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","bottas",1,2
9,1012,830,17,24246,"33",5,4,"4",4,"+27.627",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","max_verstappen",5,4
1,1012,832,17,24256,"55",14,14,"14",14,"\N",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","sainz",10,10
211,1012,840,17,24254,"18",16,12,"12",12,"\N",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","stroll",8,9
9,1012,842,17,24248,"10",6,6,"6",6,"+1:29.307",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","gasly",5,6
6,1012,844,17,24247,"16",4,5,"5",5,"+31.276",2019,"19.32992125984252","27.33700787401575","Dry","3.3157480314960632","Med_Speed","leclerc",3,5
131,1013,1,73,24264,"44",2,2,"2",2,"+1.524",2019,"19.76356589147287","39.65426356589147","Dry","1.2496124031007751","Med_Speed","hamilton",1,2
51,1013,8,73,24272,"7",0,10,"10",10,"\N",2019,"19.76356589147287","39.65426356589147","Dry","1.2496124031007751","Med_Speed","raikkonen",9,9
6,1013,20,73,24265,"5",3,3,"3",3,"+11.739",2019,"19.76356589147287","39.65426356589147","Dry","1.2496124031007751","Med_Speed","vettel",3,3
211,1013,815,73,24268,"11",5,6,"6",6,"+1:16.416",2019,"19.76356589147287","39.65426356589147","Dry","1.2496124031007751","Med_Speed","perez",6,6
131,1013,822,73,24263,"77",1,1,"1",1,"1:31:52.942",2019,"19.76356589147287","39.65426356589147","Dry","1.2496124031007751","Med_Speed","bottas",1,1
9,1013,830,73,24266,"33",4,4,"4",4,"+17.493",2019,"19.76356589147287","39.65426356589147","Dry","1.2496124031007751","Med_Speed","max_verstappen",8,4
1,1013,832,73,24269,"55",9,7,"7",7,"+1:23.826",2019,"19.76356589147287","39.65426356589147","Dry","1.2496124031007751","Med_Speed","sainz",5,7
211,1013,840,73,24271,"18",13,9,"9",9,"+1:43.816",2019,"19.76356589147287","39.65426356589147","Dry","1.2496124031007751","Med_Speed","stroll",6,8
6,1013,844,73,24267,"16",8,5,"5",5,"+1:09.107",2019,"19.76356589147287","39.65426356589147","Dry","1.2496124031007751","Med_Speed","leclerc",3,5
131,1014,1,4,24283,"44",2,1,"1",1,"1:35:50.443",2019,"20.147727272727273","40.72727272727273","Dry","1.9295454545454545","Med_Speed","hamilton",1,1
51,1014,8,4,24296,"7",14,14,"14",14,"+41.803",2019,"20.147727272727273","40.72727272727273","Dry","1.9295454545454545","Med_Speed","raikkonen",8,8
6,1014,20,4,24286,"5",3,4,"4",4,"+9.167",2019,"20.147727272727273","40.72727272727273","Dry","1.9295454545454545","Med_Speed","vettel",3,4
211,1014,815,4,24297,"11",15,15,"15",15,"+46.877",2019,"20.147727272727273","40.72727272727273","Dry","1.9295454545454545","Med_Speed","perez",8,9
131,1014,822,4,24284,"77",1,2,"2",2,"+4.074",2019,"20.147727272727273","40.72727272727273","Dry","1.9295454545454545","Med_Speed","bottas",1,2
9,1014,830,4,24285,"33",4,3,"3",3,"+7.679",2019,"20.147727272727273","40.72727272727273","Dry","1.9295454545454545","Med_Speed","max_verstappen",5,3
1,1014,832,4,24290,"55",12,8,"8",8,"+32.342",2019,"20.147727272727273","40.72727272727273","Dry","1.9295454545454545","Med_Speed","sainz",7,7
9,1014,842,4,24288,"10",6,6,"6",6,"+19.576",2019,"20.147727272727273","40.72727272727273","Dry","1.9295454545454545","Med_Speed","gasly",5,6
6,1014,844,4,24287,"16",5,5,"5",5,"+13.361",2019,"20.147727272727273","40.72727272727273","Dry","1.9295454545454545","Med_Speed","leclerc",3,5
131,1015,1,6,24306,"44",1,1,"1",1,"1:43:28.437",2019,"22.754676258992802","32.72949640287769","1/2 Race","0.9035971223021583","Low_Speed","hamilton",1,1
51,1015,8,6,24322,"7",14,17,"17",17,"\N",2019,"22.754676258992802","32.72949640287769","1/2 Race","0.9035971223021583","Low_Speed","raikkonen",7,9
6,1015,20,6,24307,"5",4,2,"2",2,"+2.602",2019,"22.754676258992802","32.72949640287769","1/2 Race","0.9035971223021583","Low_Speed","vettel",5,2
211,1015,815,6,24318,"11",16,12,"12",12,"\N",2019,"22.754676258992802","32.72949640287769","1/2 Race","0.9035971223021583","Low_Speed","perez",8,7
131,1015,822,6,24308,"77",2,3,"3",3,"+3.162",2019,"22.754676258992802","32.72949640287769","1/2 Race","0.9035971223021583","Low_Speed","bottas",1,3
9,1015,830,6,24309,"33",3,4,"4",4,"+5.537",2019,"22.754676258992802","32.72949640287769","1/2 Race","0.9035971223021583","Low_Speed","max_verstappen",3,4
1,1015,832,6,24311,"55",9,6,"6",6,"+53.454",2019,"22.754676258992802","32.72949640287769","1/2 Race","0.9035971223021583","Low_Speed","sainz",6,6
211,1015,840,6,24321,"18",17,16,"16",16,"\N",2019,"22.754676258992802","32.72949640287769","1/2 Race","0.9035971223021583","Low_Speed","stroll",8,8
9,1015,842,6,24310,"10",8,5,"5",5,"+9.946",2019,"22.754676258992802","32.72949640287769","1/2 Race","0.9035971223021583","Low_Speed","gasly",3,5
131,1016,1,7,24326,"44",2,1,"1",1,"1:29:07.084",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","hamilton",3,1
51,1016,8,7,24340,"7",16,15,"15",15,"\N",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","raikkonen",8,10
6,1016,20,7,24327,"5",1,2,"2",2,"+3.658",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","vettel",1,2
211,1016,815,7,24337,"11",15,12,"12",12,"\N",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","perez",9,9
131,1016,822,7,24329,"77",6,4,"4",4,"+51.043",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","bottas",3,4
9,1016,830,7,24330,"33",9,5,"5",5,"+57.655",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","max_verstappen",5,5
1,1016,832,7,24336,"55",11,11,"11",11,"\N",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","sainz",7,8
211,1016,840,7,24334,"18",17,9,"9",9,"\N",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","stroll",9,7
9,1016,842,7,24333,"10",5,8,"8",8,"\N",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","gasly",5,6
6,1016,844,7,24328,"16",3,3,"3",3,"+4.696",2019,"29.368253968253967","51.098412698412695","Dry","1.3087301587301585","Med_Speed","leclerc",1,3
131,1017,1,34,24346,"44",1,1,"1",1,"1:24:31.198",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","hamilton",1,1
51,1017,8,34,24352,"7",12,7,"7",7,"\N",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","raikkonen",8,7
6,1017,20,34,24350,"5",7,5,"5",5,"+1:02.796",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","vettel",3,5
211,1017,815,34,24357,"11",14,12,"12",12,"\N",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","perez",9,9
131,1017,822,34,24347,"77",2,2,"2",2,"+18.056",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","bottas",1,2
9,1017,830,34,24349,"33",4,4,"4",4,"+34.905",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","max_verstappen",6,4
1,1017,832,34,24351,"55",6,6,"6",6,"+1:35.462",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","sainz",5,6
211,1017,840,34,24358,"18",17,13,"13",13,"\N",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","stroll",9,10
9,1017,842,34,24355,"10",9,10,"10",10,"\N",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","gasly",6,8
6,1017,844,34,24348,"16",3,3,"3",3,"+18.985",2019,"26.89421487603306","54.525619834710746","Dry","1.6785123966942148","Med_Speed","leclerc",3,3
131,1018,1,70,24370,"44",4,5,"5",5,"+22.805",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","hamilton",1,5
51,1018,8,70,24374,"7",6,9,"9",9,"\N",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","raikkonen",7,8
6,1018,20,70,24369,"5",9,4,"4",4,"+19.610",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","vettel",3,4
211,1018,815,70,24376,"11",13,11,"11",11,"\N",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","perez",9,9
131,1018,822,70,24368,"77",3,3,"3",3,"+18.960",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","bottas",1,3
9,1018,830,70,24366,"33",2,1,"1",1,"1:22:01.822",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","max_verstappen",5,1
1,1018,832,70,24373,"55",19,8,"8",8,"\N",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","sainz",8,7
211,1018,840,70,24379,"18",14,14,"14",14,"\N",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","stroll",9,10
9,1018,842,70,24372,"10",8,7,"7",7,"\N",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","gasly",5,6
6,1018,844,70,24367,"16",1,2,"2",2,"+2.724",2019,"34.44406779661016","50.74406779661018","Dry","1.225423728813559","Med_Speed","leclerc",3,2
131,1019,1,9,24386,"44",2,1,"1",1,"1:21:08.452",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","hamilton",1,1
51,1019,8,9,24393,"7",12,8,"8",8,"+1:05.540",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","raikkonen",8,7
6,1019,20,9,24401,"5",6,16,"16",16,"\N",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","vettel",3,9
211,1019,815,9,24402,"11",15,17,"17",17,"\N",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","perez",9,10
131,1019,822,9,24387,"77",1,2,"2",2,"+24.928",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","bottas",1,2
9,1019,830,9,24390,"33",4,5,"5",5,"+39.458",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","max_verstappen",3,5
1,1019,832,9,24391,"55",13,6,"6",6,"+53.639",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","sainz",7,6
211,1019,840,9,24398,"18",18,13,"13",13,"+1:21.086",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","stroll",9,8
9,1019,842,9,24389,"10",5,4,"4",4,"+34.692",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","gasly",3,4
6,1019,844,9,24388,"16",3,3,"3",3,"+30.117",2019,"18.905084745762718","30.32203389830509","Dry","2.011864406779661","High_Speed","leclerc",3,3
131,1020,1,10,24414,"44",1,9,"9",9,"+19.667",2019,"21.503401360544217","26.441496598639453","Full Race","1.006122448979592","Med_Speed","hamilton",1,5
51,1020,8,10,24417,"7",5,12,"12",12,"+42.214",2019,"21.503401360544217","26.441496598639453","Full Race","1.006122448979592","Med_Speed","raikkonen",4,6
6,1020,20,10,24407,"5",20,2,"2",2,"+7.333",2019,"21.503401360544217","26.441496598639453","Full Race","1.006122448979592","Med_Speed","vettel",7,2
9,1020,830,10,24406,"33",2,1,"1",1,"1:44:31.275",2019,"21.503401360544217","26.441496598639453","Full Race","1.006122448979592","Med_Speed","max_verstappen",2,1
1,1020,832,10,24410,"55",7,5,"5",5,"+9.583",2019,"21.503401360544217","26.441496598639453","Full Race","1.006122448979592","Med_Speed","sainz",5,4
211,1020,840,10,24409,"18",15,4,"4",4,"+8.966",2019,"21.503401360544217","26.441496598639453","Full Race","1.006122448979592","Med_Speed","stroll",5,3
9,1020,842,10,24419,"10",4,14,"14",14,"\N",2019,"21.503401360544217","26.441496598639453","Full Race","1.006122448979592","Med_Speed","gasly",2,7
131,1021,1,11,24426,"44",3,1,"1",1,"1:35:03.796",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","hamilton",1,1
51,1021,8,11,24432,"7",10,7,"7",7,"\N",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","raikkonen",8,7
6,1021,20,11,24428,"5",5,3,"3",3,"+1:01.433",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","vettel",5,3
211,1021,815,11,24436,"11",16,11,"11",11,"\N",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","perez",9,9
131,1021,822,11,24433,"77",2,8,"8",8,"\N",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","bottas",1,8
9,1021,830,11,24427,"33",1,2,"2",2,"+17.796",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","max_verstappen",3,2
1,1021,832,11,24430,"55",8,5,"5",5,"\N",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","sainz",7,5
211,1021,840,11,24442,"18",18,17,"17",17,"\N",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","stroll",9,10
9,1021,842,11,24431,"10",6,6,"6",6,"\N",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","gasly",3,6
6,1021,844,11,24429,"16",4,4,"4",4,"+1:05.250",2019,"25.66","44.096923076923076","Dry","1.1938461538461538","Med_Speed","leclerc",5,4
131,1022,1,13,24447,"44",3,2,"2",2,"+0.981",2019,"17.4","28.119166666666665","Dry","2.0358333333333336","Med_Speed","hamilton",3,2
51,1022,8,13,24461,"7",6,16,"16",16,"\N",2019,"17.4","28.119166666666665","Dry","2.0358333333333336","Med_Speed","raikkonen",7,8
6,1022,20,13,24449,"5",2,4,"4",4,"+26.422",2019,"17.4","28.119166666666665","Dry","2.0358333333333336","Med_Speed","vettel",1,4
211,1022,815,13,24451,"11",7,6,"6",6,"+1:24.448",2019,"17.4","28.119166666666665","Dry","2.0358333333333336","Med_Speed","perez",5,5
131,1022,822,13,24448,"77",4,3,"3",3,"+12.585",2019,"17.4","28.119166666666665","Dry","2.0358333333333336","Med_Speed","bottas",3,3
211,1022,840,13,24455,"18",16,10,"10",10,"+1:49.838",2019,"17.4","28.119166666666665","Dry","2.0358333333333336","Med_Speed","stroll",5,7
5,1022,842,13,24454,"10",13,9,"9",9,"+1:49.168",2019,"17.4","28.119166666666665","Dry","2.0358333333333336","Med_Speed","gasly",8,6
6,1022,844,13,24446,"16",1,1,"1",1,"1:23:45.710",2019,"17.4","28.119166666666665","Dry","2.0358333333333336","Med_Speed","leclerc",1,1
131,1023,1,14,24468,"44",2,3,"3",3,"+35.199",2019,"21.0972972972973","33.04054054054055","Dry","1.5666666666666667","High_Speed","hamilton",1,3
51,1023,8,14,24480,"7",0,15,"15",15,"\N",2019,"21.0972972972973","33.04054054054055","Dry","1.5666666666666667","High_Speed","raikkonen",5,9
6,1023,20,14,24478,"5",4,13,"13",13,"\N",2019,"21.0972972972973","33.04054054054055","Dry","1.5666666666666667","High_Speed","vettel",1,8
211,1023,815,14,24472,"11",18,7,"7",7,"+1:13.802",2019,"21.0972972972973","33.04054054054055","Dry","1.5666666666666667","High_Speed","perez",6,4
131,1023,822,14,24467,"77",3,2,"2",2,"+0.835",2019,"21.0972972972973","33.04054054054055","Dry","1.5666666666666667","High_Speed","bottas",1,2
9,1023,830,14,24473,"33",19,8,"8",8,"+1:14.492",2019,"21.0972972972973","33.04054054054055","Dry","1.5666666666666667","High_Speed","max_verstappen",8,5
211,1023,840,14,24477,"18",9,12,"12",12,"\N",2019,"21.0972972972973","33.04054054054055","Dry","1.5666666666666667","High_Speed","stroll",6,7
5,1023,842,14,24476,"10",17,11,"11",11,"\N",2019,"21.0972972972973","33.04054054054055","Dry","1.5666666666666667","High_Speed","gasly",8,6
6,1023,844,14,24466,"16",1,1,"1",1,"1:15:26.665",2019,"21.0972972972973","33.04054054054055","Dry","1.5666666666666667","High_Speed","leclerc",1,1
131,1024,1,15,24489,"44",2,4,"4",4,"+4.608",2019,"29.965161290322584","35.752903225806456","Dry","1.8574193548387095","Low_Speed","hamilton",3,4
6,1024,20,15,24486,"5",3,1,"1",1,"1:58:33.667",2019,"29.965161290322584","35.752903225806456","Dry","1.8574193548387095","Low_Speed","vettel",1,1
131,1024,822,15,24490,"77",5,5,"5",5,"+6.119",2019,"29.965161290322584","35.752903225806456","Dry","1.8574193548387095","Low_Speed","bottas",3,5
9,1024,830,15,24488,"33",4,3,"3",3,"+3.821",2019,"29.965161290322584","35.752903225806456","Dry","1.8574193548387095","Low_Speed","max_verstappen",5,3
1,1024,832,15,24497,"55",7,12,"12",12,"+35.974",2019,"29.965161290322584","35.752903225806456","Dry","1.8574193548387095","Low_Speed","sainz",6,7
211,1024,840,15,24498,"18",16,13,"13",13,"+36.419",2019,"29.965161290322584","35.752903225806456","Dry","1.8574193548387095","Low_Speed","stroll",7,8
5,1024,842,15,24493,"10",11,8,"8",8,"+15.547",2019,"29.965161290322584","35.752903225806456","Dry","1.8574193548387095","Low_Speed","gasly",8,6
6,1024,844,15,24487,"16",1,2,"2",2,"+2.641",2019,"29.965161290322584","35.752903225806456","Dry","1.8574193548387095","Low_Speed","leclerc",1,2
131,1025,1,71,24506,"44",2,1,"1",1,"1:33:38.992",2019,"22.02977099236641","34.33206106870229","Minimal","1.8740458015267176","Med_Speed","hamilton",2,1
51,1025,8,71,24518,"7",15,13,"13",13,"+1:08.910",2019,"22.02977099236641","34.33206106870229","Minimal","1.8740458015267176","Med_Speed","raikkonen",8,8
211,1025,815,71,24512,"11",11,7,"7",7,"+48.728",2019,"22.02977099236641","34.33206106870229","Minimal","1.8740458015267176","Med_Speed","perez",6,6
131,1025,822,71,24507,"77",4,2,"2",2,"+3.829",2019,"22.02977099236641","34.33206106870229","Minimal","1.8740458015267176","Med_Speed","bottas",2,2
9,1025,830,71,24509,"33",9,4,"4",4,"+14.210",2019,"22.02977099236641","34.33206106870229","Minimal","1.8740458015267176","Med_Speed","max_verstappen",5,4
1,1025,832,71,24511,"55",5,6,"6",6,"+45.889",2019,"22.02977099236641","34.33206106870229","Minimal","1.8740458015267176","Med_Speed","sainz",4,5
211,1025,840,71,24516,"18",14,11,"11",11,"+1:00.821",2019,"22.02977099236641","34.33206106870229","Minimal","1.8740458015267176","Med_Speed","stroll",6,7
5,1025,842,71,24519,"10",16,14,"14",14,"+1:10.076",2019,"22.02977099236641","34.33206106870229","Minimal","1.8740458015267176","Med_Speed","gasly",9,9
6,1025,844,71,24508,"16",1,3,"3",3,"+5.212",2019,"22.02977099236641","34.33206106870229","Minimal","1.8740458015267176","Med_Speed","leclerc",1,3
131,1026,1,22,24528,"44",4,3,"3",3,"+13.858",2019,"21.619354838709675","32.18387096774193","Dry","5.468548387096775","High_Speed","hamilton",3,3
51,1026,8,22,24537,"7",13,12,"12",12,"\N",2019,"21.619354838709675","32.18387096774193","Dry","5.468548387096775","High_Speed","raikkonen",7,9
6,1026,20,22,24527,"5",1,2,"2",2,"+13.343",2019,"21.619354838709675","32.18387096774193","Dry","5.468548387096775","High_Speed","vettel",1,2
211,1026,815,22,24533,"11",17,8,"8",8,"\N",2019,"21.619354838709675","32.18387096774193","Dry","5.468548387096775","High_Speed","perez",8,7
131,1026,822,22,24526,"77",3,1,"1",1,"1:21:46.755",2019,"21.619354838709675","32.18387096774193","Dry","5.468548387096775","High_Speed","bottas",3,1
1,1026,832,22,24530,"55",7,5,"5",5,"+1:09.101",2019,"21.619354838709675","32.18387096774193","Dry","5.468548387096775","High_Speed","sainz",5,4
211,1026,840,22,24534,"18",12,9,"9",9,"\N",2019,"21.619354838709675","32.18387096774193","Dry","5.468548387096775","High_Speed","stroll",8,8
5,1026,842,22,24532,"10",9,7,"7",7,"\N",2019,"21.619354838709675","32.18387096774193","Dry","5.468548387096775","High_Speed","gasly",6,6
6,1026,844,22,24531,"16",2,6,"6",6,"\N",2019,"21.619354838709675","32.18387096774193","Dry","5.468548387096775","High_Speed","leclerc",1,5
131,1027,1,32,24546,"44",3,1,"1",1,"1:36:48.904",2019,"23.203030303030303","41.633333333333326","Dry","1.3265151515151512","Low_Speed","hamilton",4,1
6,1027,20,32,24547,"5",2,2,"2",2,"+1.766",2019,"23.203030303030303","41.633333333333326","Dry","1.3265151515151512","Low_Speed","vettel",1,2
211,1027,815,32,24552,"11",11,7,"7",7,"+1:13.819",2019,"23.203030303030303","41.633333333333326","Dry","1.3265151515151512","Low_Speed","perez",8,6
131,1027,822,32,24548,"77",6,3,"3",3,"+3.553",2019,"23.203030303030303","41.633333333333326","Dry","1.3265151515151512","Low_Speed","bottas",4,3
9,1027,830,32,24551,"33",4,6,"6",6,"+1:08.807",2019,"23.203030303030303","41.633333333333326","Dry","1.3265151515151512","Low_Speed","max_verstappen",3,5
1,1027,832,32,24558,"55",7,13,"13",13,"\N",2019,"23.203030303030303","41.633333333333326","Dry","1.3265151515151512","Low_Speed","sainz",6,9
211,1027,840,32,24557,"18",16,12,"12",12,"\N",2019,"23.203030303030303","41.633333333333326","Dry","1.3265151515151512","Low_Speed","stroll",8,8
5,1027,842,32,24554,"10",10,9,"9",9,"\N",2019,"23.203030303030303","41.633333333333326","Dry","1.3265151515151512","Low_Speed","gasly",7,7
6,1027,844,32,24549,"16",1,4,"4",4,"+6.368",2019,"23.203030303030303","41.633333333333326","Dry","1.3265151515151512","Low_Speed","leclerc",1,4
131,1028,1,69,24567,"44",5,2,"2",2,"+4.148",2019,"21.475572519083972","29.081679389312974","Dry","2.553435114503817","Med_Speed","hamilton",1,2
51,1028,8,69,24576,"7",17,11,"11",11,"\N",2019,"21.475572519083972","29.081679389312974","Dry","2.553435114503817","Med_Speed","raikkonen",7,7
