"raceId","resultId","grid","year","Air.Temp","Track.Temp","Wind.Speed","track_group","driverRef","team_rank","final_position","constructorRef","circuitRef","Rainfall2"
1004,24085,3,2018,"24.778181818181817","29.945454545454545","1.997272727272727","Med_Speed","vettel",3,3,"ferrari","sochi","Wet"
1040,24807,2,2020,"28.806060606060612","40.342424242424244","1.428787878787879","Med_Speed","max_verstappen",3,2,"red_bull","sochi","Dry"
1004,24087,19,2018,"24.778181818181817","29.945454545454545","1.997272727272727","Med_Speed","max_verstappen",7,5,"red_bull","sochi","Wet"
1040,24806,3,2020,"28.806060606060612","40.342424242424244","1.428787878787879","Med_Speed","bottas",1,1,"mercedes","sochi","Dry"
1040,24809,4,2020,"28.806060606060612","40.342424242424244","1.428787878787879","Med_Speed","perez",4,4,"racing_point","sochi","Dry"
1025,24518,15,2019,"22.02977099236641","34.33206106870229","1.8740458015267176","Med_Speed","raikkonen",8,8,"alfa","sochi","Wet"
1004,24092,8,2018,"24.778181818181817","29.945454545454545","1.997272727272727","Med_Speed","perez",5,7,"force_india","sochi","Wet"
1025,24508,1,2019,"22.02977099236641","34.33206106870229","1.8740458015267176","Med_Speed","leclerc",1,3,"ferrari","sochi","Wet"
1004,24083,2,2018,"24.778181818181817","29.945454545454545","1.997272727272727","Med_Speed","hamilton",1,1,"mercedes","sochi","Wet"
1004,24086,4,2018,"24.778181818181817","29.945454545454545","1.997272727272727","Med_Speed","raikkonen",3,4,"ferrari","sochi","Wet"
1025,24512,11,2019,"22.02977099236641","34.33206106870229","1.8740458015267176","Med_Speed","perez",6,6,"racing_point","sochi","Wet"
1025,24511,5,2019,"22.02977099236641","34.33206106870229","1.8740458015267176","Med_Speed","sainz",4,5,"mclaren","sochi","Wet"
1066,25260,19,2021,"19.13860759493671","21.75696202531645","0.2905063291139241","Med_Speed","leclerc",3,10,"ferrari","sochi","Wet"
1025,24509,9,2019,"22.02977099236641","34.33206106870229","1.8740458015267176","Med_Speed","max_verstappen",5,4,"red_bull","sochi","Wet"
1004,24097,14,2018,"24.778181818181817","29.945454545454545","1.997272727272727","Med_Speed","stroll",9,8,"williams","sochi","Wet"
1040,24811,10,2020,"28.806060606060612","40.342424242424244","1.428787878787879","Med_Speed","leclerc",6,5,"ferrari","sochi","Dry"
1025,24507,4,2019,"22.02977099236641","34.33206106870229","1.8740458015267176","Med_Speed","bottas",2,2,"mercedes","sochi","Wet"
1066,25248,2,2021,"19.13860759493671","21.75696202531645","0.2905063291139241","Med_Speed","sainz",3,3,"ferrari","sochi","Wet"
1066,25254,8,2021,"19.13860759493671","21.75696202531645","0.2905063291139241","Med_Speed","perez",8,6,"red_bull","sochi","Wet"
1040,24819,19,2020,"28.806060606060612","40.342424242424244","1.428787878787879","Med_Speed","raikkonen",8,8,"alfa","sochi","Dry"
1066,25256,7,2021,"19.13860759493671","21.75696202531645","0.2905063291139241","Med_Speed","stroll",5,7,"aston_martin","sochi","Wet"
1066,25258,11,2021,"19.13860759493671","21.75696202531645","0.2905063291139241","Med_Speed","gasly",7,9,"alphatauri","sochi","Wet"
1025,24516,14,2019,"22.02977099236641","34.33206106870229","1.8740458015267176","Med_Speed","stroll",6,7,"racing_point","sochi","Wet"
1066,25253,13,2021,"19.13860759493671","21.75696202531645","0.2905063291139241","Med_Speed","raikkonen",10,5,"alfa","sochi","Wet"
1066,25257,10,2021,"19.13860759493671","21.75696202531645","0.2905063291139241","Med_Speed","vettel",5,8,"aston_martin","sochi","Wet"
1025,24506,2,2019,"22.02977099236641","34.33206106870229","1.8740458015267176","Med_Speed","hamilton",2,1,"mercedes","sochi","Wet"
1004,24099,11,2018,"24.778181818181817","29.945454545454545","1.997272727272727","Med_Speed","sainz",8,9,"renault","sochi","Wet"
1004,24089,7,2018,"24.778181818181817","29.945454545454545","1.997272727272727","Med_Speed","leclerc",6,6,"sauber","sochi","Wet"
1040,24814,9,2020,"28.806060606060612","40.342424242424244","1.428787878787879","Med_Speed","gasly",5,6,"alphatauri","sochi","Dry"
1004,24084,1,2018,"24.778181818181817","29.945454545454545","1.997272727272727","Med_Speed","bottas",1,2,"mercedes","sochi","Wet"
1040,24818,14,2020,"28.806060606060612","40.342424242424244","1.428787878787879","Med_Speed","vettel",6,7,"ferrari","sochi","Dry"
1057,25068,4,2021,"24.17093023255814","38.31453488372093","0.2837209302325581","Med_Speed","gasly",4,3,"alphatauri","BAK","Dry"
992,23846,9,2018,"16.66140350877193","25.25175438596491","2.2228070175438597","Med_Speed","sainz",5,5,"renault","BAK","Dry"
992,23845,1,2018,"16.66140350877193","25.25175438596491","2.2228070175438597","Med_Speed","vettel",2,4,"ferrari","BAK","Dry"
992,23844,8,2018,"16.66140350877193","25.25175438596491","2.2228070175438597","Med_Speed","perez",4,3,"force_india","BAK","Dry"
992,23843,6,2018,"16.66140350877193","25.25175438596491","2.2228070175438597","Med_Speed","raikkonen",2,2,"ferrari","BAK","Dry"
1057,25080,2,2021,"24.17093023255814","38.31453488372093","0.2837209302325581","Med_Speed","hamilton",4,8,"mercedes","BAK","Dry"
1057,25073,5,2021,"24.17093023255814","38.31453488372093","0.2837209302325581","Med_Speed","sainz",1,5,"ferrari","BAK","Dry"
1013,24265,3,2019,"19.76356589147287","39.65426356589147","1.2496124031007751","Med_Speed","vettel",3,3,"ferrari","BAK","Dry"
1013,24264,2,2019,"19.76356589147287","39.65426356589147","1.2496124031007751","Med_Speed","hamilton",1,2,"mercedes","BAK","Dry"
1057,25069,1,2021,"24.17093023255814","38.31453488372093","0.2837209302325581","Med_Speed","leclerc",1,4,"ferrari","BAK","Dry"
1013,24267,8,2019,"19.76356589147287","39.65426356589147","1.2496124031007751","Med_Speed","leclerc",3,5,"ferrari","BAK","Dry"
1013,24263,1,2019,"19.76356589147287","39.65426356589147","1.2496124031007751","Med_Speed","bottas",1,1,"mercedes","BAK","Dry"
992,23842,2,2018,"16.66140350877193","25.25175438596491","2.2228070175438597","Med_Speed","hamilton",1,1,"mercedes","BAK","Dry"
1013,24266,4,2019,"19.76356589147287","39.65426356589147","1.2496124031007751","Med_Speed","max_verstappen",8,4,"red_bull","BAK","Dry"
1013,24272,0,2019,"19.76356589147287","39.65426356589147","1.2496124031007751","Med_Speed","raikkonen",9,9,"alfa","BAK","Dry"
992,23849,10,2018,"16.66140350877193","25.25175438596491","2.2228070175438597","Med_Speed","stroll",6,7,"williams","BAK","Dry"
1057,25066,6,2021,"24.17093023255814","38.31453488372093","0.2837209302325581","Med_Speed","perez",3,1,"red_bull","BAK","Dry"
992,23853,17,2018,"16.66140350877193","25.25175438596491","2.2228070175438597","Med_Speed","gasly",8,8,"toro_rosso","BAK","Dry"
992,23847,13,2018,"16.66140350877193","25.25175438596491","2.2228070175438597","Med_Speed","leclerc",7,6,"sauber","BAK","Dry"
1057,25075,14,2021,"24.17093023255814","38.31453488372093","0.2837209302325581","Med_Speed","raikkonen",8,6,"alfa","BAK","Dry"
1057,25077,10,2021,"24.17093023255814","38.31453488372093","0.2837209302325581","Med_Speed","bottas",4,7,"mercedes","BAK","Dry"
1013,24271,13,2019,"19.76356589147287","39.65426356589147","1.2496124031007751","Med_Speed","stroll",6,8,"racing_point","BAK","Dry"
1013,24269,9,2019,"19.76356589147287","39.65426356589147","1.2496124031007751","Med_Speed","sainz",5,7,"mclaren","BAK","Dry"
1013,24268,5,2019,"19.76356589147287","39.65426356589147","1.2496124031007751","Med_Speed","perez",6,6,"racing_point","BAK","Dry"
1057,25067,11,2021,"24.17093023255814","38.31453488372093","0.2837209302325581","Med_Speed","vettel",7,2,"aston_martin","BAK","Dry"
1042,24848,3,2020,"20.50546875","25.715625","4.040625","Med_Speed","max_verstappen",3,3,"red_bull","portimao","Dry"
1054,25011,8,2021,"19.392537313432832","38.950746268656715","0.8373134328358208","Med_Speed","leclerc",5,5,"ferrari","portimao","Dry"
1054,25018,10,2021,"19.392537313432832","38.950746268656715","0.8373134328358208","Med_Speed","vettel",8,8,"aston_martin","portimao","Dry"
1054,25007,3,2021,"19.392537313432832","38.950746268656715","0.8373134328358208","Med_Speed","max_verstappen",3,2,"red_bull","portimao","Dry"
1054,25006,2,2021,"19.392537313432832","38.950746268656715","0.8373134328358208","Med_Speed","hamilton",1,1,"mercedes","portimao","Dry"
1054,25009,4,2021,"19.392537313432832","38.950746268656715","0.8373134328358208","Med_Speed","perez",3,4,"red_bull","portimao","Dry"
1054,25015,9,2021,"19.392537313432832","38.950746268656715","0.8373134328358208","Med_Speed","gasly",7,6,"alphatauri","portimao","Dry"
1054,25008,1,2021,"19.392537313432832","38.950746268656715","0.8373134328358208","Med_Speed","bottas",1,3,"mercedes","portimao","Dry"
1042,24856,16,2020,"20.50546875","25.715625","4.040625","Med_Speed","raikkonen",9,9,"alfa","portimao","Dry"
1042,24852,5,2020,"20.50546875","25.715625","4.040625","Med_Speed","perez",5,7,"racing_point","portimao","Dry"
1042,24850,9,2020,"20.50546875","25.715625","4.040625","Med_Speed","gasly",8,5,"alphatauri","portimao","Dry"
1054,25019,17,2021,"19.392537313432832","38.950746268656715","0.8373134328358208","Med_Speed","stroll",8,9,"aston_martin","portimao","Dry"
1054,25016,5,2021,"19.392537313432832","38.950746268656715","0.8373134328358208","Med_Speed","sainz",5,7,"ferrari","portimao","Dry"
1042,24847,2,2020,"20.50546875","25.715625","4.040625","Med_Speed","bottas",1,2,"mercedes","portimao","Dry"
1042,24846,1,2020,"20.50546875","25.715625","4.040625","Med_Speed","hamilton",1,1,"mercedes","portimao","Dry"
1042,24849,4,2020,"20.50546875","25.715625","4.040625","Med_Speed","leclerc",6,4,"ferrari","portimao","Dry"
1042,24851,7,2020,"20.50546875","25.715625","4.040625","Med_Speed","sainz",4,6,"mclaren","portimao","Dry"
1042,24855,15,2020,"20.50546875","25.715625","4.040625","Med_Speed","vettel",6,8,"ferrari","portimao","Dry"
1039,24787,2,2020,"30.169886363636362","43.10227272727273","2.3647727272727277","High_Speed","bottas",1,2,"mercedes","mugello","Dry"
1039,24790,7,2020,"30.169886363636362","43.10227272727273","2.3647727272727277","High_Speed","perez",3,3,"racing_point","mugello","Dry"
1039,24794,13,2020,"30.169886363636362","43.10227272727273","2.3647727272727277","High_Speed","raikkonen",6,5,"alfa","mugello","Dry"
1039,24793,5,2020,"30.169886363636362","43.10227272727273","2.3647727272727277","High_Speed","leclerc",4,4,"ferrari","mugello","Dry"
1039,24786,1,2020,"30.169886363636362","43.10227272727273","2.3647727272727277","High_Speed","hamilton",1,1,"mercedes","mugello","Dry"
1039,24795,14,2020,"30.169886363636362","43.10227272727273","2.3647727272727277","High_Speed","vettel",4,6,"ferrari","mugello","Dry"
1072,25380,12,2021,"28.816062176165804","31.68497409326425","0.27150259067357513","High_Speed","raikkonen",7,8,"alfa","jeddah","Dry"
1072,25372,4,2021,"28.816062176165804","31.68497409326425","0.27150259067357513","High_Speed","leclerc",5,5,"ferrari","jeddah","Dry"
1072,25366,1,2021,"28.816062176165804","31.68497409326425","0.27150259067357513","High_Speed","hamilton",1,1,"mercedes","jeddah","Dry"
1072,25373,15,2021,"28.816062176165804","31.68497409326425","0.27150259067357513","High_Speed","sainz",5,6,"ferrari","jeddah","Dry"
1072,25371,6,2021,"28.816062176165804","31.68497409326425","0.27150259067357513","High_Speed","gasly",4,4,"alphatauri","jeddah","Dry"
1072,25376,18,2021,"28.816062176165804","31.68497409326425","0.27150259067357513","High_Speed","stroll",8,7,"aston_martin","jeddah","Dry"
1072,25368,2,2021,"28.816062176165804","31.68497409326425","0.27150259067357513","High_Speed","bottas",1,3,"mercedes","jeddah","Dry"
1072,25367,3,2021,"28.816062176165804","31.68497409326425","0.27150259067357513","High_Speed","max_verstappen",3,2,"red_bull","jeddah","Dry"
1051,25359,16,2021,"26.41513157894737","30.60328947368421","0.42302631578947364","Med_Speed","raikkonen",9,9,"alfa","losail","Wet"
1051,25355,10,2021,"26.41513157894737","30.60328947368421","0.42302631578947364","Med_Speed","vettel",7,7,"aston_martin","losail","Wet"
1051,25352,5,2021,"26.41513157894737","30.60328947368421","0.42302631578947364","Med_Speed","sainz",5,5,"ferrari","losail","Wet"
1051,25351,12,2021,"26.41513157894737","30.60328947368421","0.42302631578947364","Med_Speed","stroll",7,4,"aston_martin","losail","Wet"
1051,25347,7,2021,"26.41513157894737","30.60328947368421","0.42302631578947364","Med_Speed","max_verstappen",3,2,"red_bull","losail","Wet"
1051,25353,13,2021,"26.41513157894737","30.60328947368421","0.42302631578947364","Med_Speed","leclerc",5,6,"ferrari","losail","Wet"
1051,25349,11,2021,"26.41513157894737","30.60328947368421","0.42302631578947364","Med_Speed","perez",3,3,"red_bull","losail","Wet"
1051,25356,2,2021,"26.41513157894737","30.60328947368421","0.42302631578947364","Med_Speed","gasly",2,8,"alphatauri","losail","Wet"
1051,25346,1,2021,"26.41513157894737","30.60328947368421","0.42302631578947364","Med_Speed","hamilton",1,1,"mercedes","losail","Wet"
